College Code,College Name,District,Branch Code,Branch Name,Cutoff OC,Cutoff MBC,Rank OC,Rank MBC
1510,"Priyadarshini Engineering College, Vaniyambadi Post, Thiruppattur District 635751",Thiruppattur,CS,COMPUTER SCIENCE AND ENGINEERING,130.99,89.5,93843,147685
1510,"Priyadarshini Engineering College, Vaniyambadi Post, Thiruppattur District 635751",Thiruppattur,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,96.5,80.5,140343,155350
1510,"Priyadarshini Engineering College, Vaniyambadi Post, Thiruppattur District 635751",Thiruppattur,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,80.5,,155218,
1511,"Ranipettai Engineering College, Thenkadappanthangal, Ranipet District 632513",Ranipet,CS,COMPUTER SCIENCE AND ENGINEERING,97,,140052,
1511,"Ranipettai Engineering College, Thenkadappanthangal, Ranipet District 632513",Ranipet,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,79.25,,156228,
1512,"S K P Engineering College, Thiruvannamalai District 606611",Thiruvannamalai,CS,COMPUTER SCIENCE AND ENGINEERING,134.5,82,87906,154142
1512,"S K P Engineering College, Thiruvannamalai District 606611",Thiruvannamalai,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,89.5,,147548,
1512,"S K P Engineering College, Thiruvannamalai District 606611",Thiruvannamalai,IT,INFORMATION TECHNOLOGY,134,119.5,89024,110822
1513,"Sri Balaji Chockalingam Engineering College, Arni, Thiruvannamalai District 632317",Thiruvannamalai,CS,COMPUTER SCIENCE AND ENGINEERING,122,84.5,106812,152342
1513,"Sri Balaji Chockalingam Engineering College, Arni, Thiruvannamalai District 632317",Thiruvannamalai,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,87,80,149780,155556
1513,"Sri Balaji Chockalingam Engineering College, Arni, Thiruvannamalai District 632317",Thiruvannamalai,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,82.5,,153762,
1513,"Sri Balaji Chockalingam Engineering College, Arni, Thiruvannamalai District 632317",Thiruvannamalai,IT,INFORMATION TECHNOLOGY,138,92.5,82391,144518
1516,"Thanthai Periyar Government Institute of Technology, Bagayam, Vellore District 632002",Vellore,CS,COMPUTER SCIENCE AND ENGINEERING,185.92,183,13188,16721
1516,"Thanthai Periyar Government Institute of Technology, Bagayam, Vellore District 632002",Vellore,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,176.55,164,25038,43737
1516,"Thanthai Periyar Government Institute of Technology, Bagayam, Vellore District 632002",Vellore,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,170.5,147.5,34243,68420
1517,"Thirumalai Engineering College, Kilambi, Kancheepuram District 631551",Kancheepuram,CS,COMPUTER SCIENCE AND ENGINEERING,86.5,80.5,150471,155285
1517,"Thirumalai Engineering College, Kilambi, Kancheepuram District 631551",Kancheepuram,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,81,,154922,
1517,"Thirumalai Engineering College, Kilambi, Kancheepuram District 631551",Kancheepuram,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,98.5,,138041,
1517,"Thirumalai Engineering College, Kilambi, Kancheepuram District 631551",Kancheepuram,IT,INFORMATION TECHNOLOGY,106,86.5,129186,150562
1518,"Thiruvalluvar College of Engineering and Technology, Vandavasi, Thiruvannamalai District 604505",Thiruvannamalai,CS,COMPUTER SCIENCE AND ENGINEERING,90,89,147333,148229
1518,"Thiruvalluvar College of Engineering and Technology, Vandavasi, Thiruvannamalai District 604505",Thiruvannamalai,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,89.5,,147868,
1518,"Thiruvalluvar College of Engineering and Technology, Vandavasi, Thiruvannamalai District 604505",Thiruvannamalai,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,83.5,,152937,
1518,"Thiruvalluvar College of Engineering and Technology, Vandavasi, Thiruvannamalai District 604505",Thiruvannamalai,IT,INFORMATION TECHNOLOGY,99,88,137614,149250
1519,"Bharathidasan Engineering College, Nattrampalli Post, Thiruppathur District 635854",Thiruppathur,CS,COMPUTER SCIENCE AND ENGINEERING,128.5,99,97223,137936
1519,"Bharathidasan Engineering College, Nattrampalli Post, Thiruppathur District 635854",Thiruppathur,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,103.5,91.5,132657,145429
1519,"Bharathidasan Engineering College, Nattrampalli Post, Thiruppathur District 635854",Thiruppathur,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,87.5,80,149471,155601
1519,"Bharathidasan Engineering College, Nattrampalli Post, Thiruppathur District 635854",Thiruppathur,IT,INFORMATION TECHNOLOGY,132.5,98,91259,138622
1520,"Kingston Engineering College, Chithoor Main Road, Christianpet Village, Katpadi Taluk,  Vellore District 632059",Vellore,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,151.5,95.5,62711,141692
1520,"Kingston Engineering College, Chithoor Main Road, Christianpet Village, Katpadi Taluk,  Vellore District 632059",Vellore,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,125.5,105,102081,130385
1520,"Kingston Engineering College, Chithoor Main Road, Christianpet Village, Katpadi Taluk,  Vellore District 632059",Vellore,CS,COMPUTER SCIENCE AND ENGINEERING,154.5,110,57720,123818
1520,"Kingston Engineering College, Chithoor Main Road, Christianpet Village, Katpadi Taluk,  Vellore District 632059",Vellore,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,136.5,93.5,85150,143592
1520,"Kingston Engineering College, Chithoor Main Road, Christianpet Village, Katpadi Taluk,  Vellore District 632059",Vellore,IT,INFORMATION TECHNOLOGY,160,112,49713,121190
1523,"Global Institute of Engineering and Technology, Bangalore-Chennai Highway, Melvisharam, Walajah Taluk, Ranipet District 632506",Ranipet,CS,COMPUTER SCIENCE AND ENGINEERING,123,104,105618,131616
1523,"Global Institute of Engineering and Technology, Bangalore-Chennai Highway, Melvisharam, Walajah Taluk, Ranipet District 632506",Ranipet,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,94,80.5,143016,155329
1523,"Global Institute of Engineering and Technology, Bangalore-Chennai Highway, Melvisharam, Walajah Taluk, Ranipet District 632506",Ranipet,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,92,83,145138,153275
1523,"Global Institute of Engineering and Technology, Bangalore-Chennai Highway, Melvisharam, Walajah Taluk, Ranipet District 632506",Ranipet,IT,INFORMATION TECHNOLOGY,133,109,90531,125431
1524,"Annamalaiar College of Engineering, Modaiyur Village, Polur Taluk, Thiruvannamalai District 606902",Thiruvannamalai,CS,COMPUTER SCIENCE AND ENGINEERING,81,,154782,
1524,"Annamalaiar College of Engineering, Modaiyur Village, Polur Taluk, Thiruvannamalai District 606902",Thiruvannamalai,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,100.5,,135754,
1524,"Annamalaiar College of Engineering, Modaiyur Village, Polur Taluk, Thiruvannamalai District 606902",Thiruvannamalai,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,128,,98277,
1525,"Podhigai College of Engineering and Technology, Vinayakapuram, Adiyur Post, Tirupattur District 635601",Tirupattur,CS,COMPUTER SCIENCE AND ENGINEERING,112.5,94,121060,142887
1525,"Podhigai College of Engineering and Technology, Vinayakapuram, Adiyur Post, Tirupattur District 635601",Tirupattur,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,88.5,80,148577,156135
1525,"Podhigai College of Engineering and Technology, Vinayakapuram, Adiyur Post, Tirupattur District 635601",Tirupattur,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,81,,154938,
1526,"Sri Krishna College of Engineering, Tiruttani High Road, Arakkonam, Ranipet District 631003",Ranipet,CS,COMPUTER SCIENCE AND ENGINEERING,102.5,,133549,
1526,"Sri Krishna College of Engineering, Tiruttani High Road, Arakkonam, Ranipet District 631003",Ranipet,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,79.75,,156190,
1529,"Oxford College of Engineering, Venmani Village, Karaipoondi Post, Polur Taluk, Thiruvannamalai District 606803",Thiruvannamalai,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,106.5,,128968,
1533,"Panimalar Engineering College Chennai City Campus, No.23, Railway Colony 2nd Street, Nelson Manickam Road, Chennai - 600029",Chennai,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,167.24,147,38888,69501
1533,"Panimalar Engineering College Chennai City Campus, No.23, Railway Colony 2nd Street, Nelson Manickam Road, Chennai - 600029",Chennai,CS,COMPUTER SCIENCE AND ENGINEERING,168,153.5,38025,59361
1533,"Panimalar Engineering College Chennai City Campus, No.23, Railway Colony 2nd Street, Nelson Manickam Road, Chennai - 600029",Chennai,IT,INFORMATION TECHNOLOGY,168,157.5,37783,53739
1605,"Idhaya Engineering College for Women, Chinnasalem, Kallakkurichi District 606201",Kallakkurichi,CS,COMPUTER SCIENCE AND ENGINEERING,129.5,82,95830,154216
1605,"Idhaya Engineering College for Women, Chinnasalem, Kallakkurichi District 606201",Kallakkurichi,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,87.5,,149402,
1605,"Idhaya Engineering College for Women, Chinnasalem, Kallakkurichi District 606201",Kallakkurichi,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,114,,118851,
1605,"Idhaya Engineering College for Women, Chinnasalem, Kallakkurichi District 606201",Kallakkurichi,IT,INFORMATION TECHNOLOGY,102.5,85.5,133805,151529
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",Coimbatore,CS,COMPUTER SCIENCE AND ENGINEERING,196.5,194,1883,3488
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",Coimbatore,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,195.5,193,2496,4696
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",Coimbatore,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,193,188.5,4540,9599
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",Coimbatore,IT,INFORMATION TECHNOLOGY,195.5,193.5,2587,3982
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",Coimbatore,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,198.5,195.5,535,2609
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",Coimbatore,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,196.5,192.5,1620,5273
2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",Coimbatore,CS,COMPUTER SCIENCE AND ENGINEERING,197,194,1288,3804
2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",Coimbatore,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,196.5,192.5,1779,4931
2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",Coimbatore,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,194,189,3669,9038
2025,"Anna University Regional Campus - Coimbatore, Maruthamalai Main Road, Navavoor Bharathiyar University Post, Somayampalayam, Coimbatore District 641046",Coimbatore,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,185.01,177.26,13900,24282
2025,"Anna University Regional Campus - Coimbatore, Maruthamalai Main Road, Navavoor Bharathiyar University Post, Somayampalayam, Coimbatore District 641046",Coimbatore,CS,COMPUTER SCIENCE AND ENGINEERING,188,185.5,10564,13653
2025,"Anna University Regional Campus - Coimbatore, Maruthamalai Main Road, Navavoor Bharathiyar University Post, Somayampalayam, Coimbatore District 641046",Coimbatore,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,184.5,171,14571,33466
2025,"Anna University Regional Campus - Coimbatore, Maruthamalai Main Road, Navavoor Bharathiyar University Post, Somayampalayam, Coimbatore District 641046",Coimbatore,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,174.5,157,28341,54268
2302,"Sri Shanmugha College of Engineering and Technology, Morur Bit II Village, Salem District 637304",Salem,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,113,83,120366,153569
2302,"Sri Shanmugha College of Engineering and Technology, Morur Bit II Village, Salem District 637304",Salem,CS,COMPUTER SCIENCE AND ENGINEERING,130.5,97.5,94275,139300
2302,"Sri Shanmugha College of Engineering and Technology, Morur Bit II Village, Salem District 637304",Salem,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,104,82.5,131623,153880
2302,"Sri Shanmugha College of Engineering and Technology, Morur Bit II Village, Salem District 637304",Salem,IT,INFORMATION TECHNOLOGY,129.5,104,95878,132003
2314,"Muthayammal College of Engineering, Kakkaveri Post, Namakkal District 637408",Namakkal,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,112.5,87,121067,150135
2314,"Muthayammal College of Engineering, Kakkaveri Post, Namakkal District 637408",Namakkal,CS,COMPUTER SCIENCE AND ENGINEERING,124,100,104017,136629
2314,"Muthayammal College of Engineering, Kakkaveri Post, Namakkal District 637408",Namakkal,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,115.5,98,116425,138831
